Amount Converted (USD),-,Convert values in Col E associated with their respective currency in Col D. Round the output.,,,,,,,,,,,,,
"Action 1. Using the data provided below, add helper columns from col K to col P to compute the headers?",,,,,,,,,,,,,,,
Row 6 is provided as sample data.,,,,,,,,,,,,,,,
Month,-,mmm-yy format,,,,,,,,,,,,,
Week,-,Week of the month,,,,,,,,,,,,,
Quarter,-,yy_Quarter m,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Record ID (18char),Project Name,Opp Close Date,Currency,Amount,Total Line Items,Total Closed Live Product Item,Total Closed Dropped Item,Duration of the Project,Opp Created Date,"Amount Converted
(USD)",Opp Created Month,Opp Created Quarter,Close Won Week,Close Won Month,Close Won Quarter
0065j00001brTkBAAU,O-02963,23/01/2024,INR,706.25,1,0,1,55,19/01/2024,8.51,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brTkBAAU,O-02963,23/01/2024,INR,706.25,1,0,1,55,19/01/2024,8.51,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brTkBAAU,O-02963,23/01/2024,INR,706.25,1,0,1,55,19/01/2024,8.51,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brTkBAAU,O-02963,23/01/2024,INR,706.25,1,0,1,55,19/01/2024,8.51,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brTkBAAU,O-02963,23/01/2024,INR,706.25,15,5,10,55,19/01/2024,8.51,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001bX7z1AAC,O-02964,18/01/2024,USD,135,3,3,0,20,16/01/2024,135,Jan-24,24_Quarter 1,Week 3,Jan-24,24_Quarter 1
0065j00001Sgd6DAAR,O-02965,30/01/2024,USD,40,1,0,0,567,12/10/2023,40,Oct-23,23_Quarter 4,Week 5,Jan-24,24_Quarter 1
0065j00001atQ5dAAE,O-02966,22/01/2024,USD,200,5,5,0,30,09/01/2024,200,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001Xm4ROAAZ,O-02967,22/01/2024,INR,666.67,1,1,0,17,11/12/2023,8.03,Dec-23,23_Quarter 4,Week 4,Jan-24,24_Quarter 1
0065j00001Xm4ROAAZ,O-02967,22/01/2024,INR,666.67,1,1,0,17,11/12/2023,8.03,Dec-23,23_Quarter 4,Week 4,Jan-24,24_Quarter 1
0065j00001Xm4ROAAZ,O-02967,22/01/2024,INR,666.67,1,0,1,17,11/12/2023,8.03,Dec-23,23_Quarter 4,Week 4,Jan-24,24_Quarter 1
0065j00001Xm4ROAAZ,O-02967,22/01/2024,INR,666.67,1,0,1,17,11/12/2023,8.03,Dec-23,23_Quarter 4,Week 4,Jan-24,24_Quarter 1
0065j00001Xm4ROAAZ,O-02967,22/01/2024,INR,666.67,15,4,11,17,11/12/2023,8.03,Dec-23,23_Quarter 4,Week 4,Jan-24,24_Quarter 1
0065j00001aOAibAAG,O-02969,23/01/2024,INR,625,1,0,1,105,03/01/2024,7.53,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001aOAibAAG,O-02969,23/01/2024,INR,625,1,0,1,105,03/01/2024,7.53,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001aOAibAAG,O-02969,23/01/2024,INR,625,1,0,1,105,03/01/2024,7.53,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001aOAibAAG,O-02969,23/01/2024,INR,625,1,0,1,105,03/01/2024,7.53,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001aOAibAAG,O-02969,23/01/2024,INR,625,15,0,15,105,03/01/2024,7.53,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001bzJ7gAAE,O-02971,22/01/2024,INR,0,2,1,1,7,22/01/2024,0,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001bzZYFAA2,O-02973,25/01/2024,USD,69,1,1,0,154,22/01/2024,69,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001bLNZkAAO,O-02974,23/01/2024,GBP,275,5,0,5,78,13/01/2024,349.25,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001bLNZkAAO,O-02974,23/01/2024,GBP,275,2,2,0,78,13/01/2024,349.25,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001c9UEfAAM,O-02975,23/01/2024,INR,0,4,3,1,38,23/01/2024,0,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001c9rL4AAI,O-02976,23/01/2024,AED,128.33,1,1,0,9,23/01/2024,34.97,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001c9x44AAA,O-02977,23/01/2024,INR,0,4,4,0,6,23/01/2024,0,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001bWs9BAAS,O-02978,29/01/2024,INR,800,2,2,0,4,16/01/2024,9.64,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cB0h0AAC,O-02979,24/01/2024,INR,0,29,29,0,35,23/01/2024,0,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJFZgAAO,O-02980,24/01/2024,INR,400,1,1,0,0,24/01/2024,4.82,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001asmKGAAY,O-02981,25/01/2024,INR,750,1,1,0,60,09/01/2024,9.04,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001asmKGAAY,O-02981,25/01/2024,INR,750,1,0,1,60,09/01/2024,9.04,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001asmKGAAY,O-02981,25/01/2024,INR,750,1,0,1,60,09/01/2024,9.04,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001asmKGAAY,O-02981,25/01/2024,INR,750,1,0,1,60,09/01/2024,9.04,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001asmKGAAY,O-02981,25/01/2024,INR,750,15,0,15,60,09/01/2024,9.04,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJNW6AAO,O-02982,24/01/2024,INR,0,2,2,0,29,24/01/2024,0,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001bz0FTAAY,O-02983,24/01/2024,INR,150,1,1,0,82,22/01/2024,1.81,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJY2oAAG,O-02984,25/01/2024,INR,564.97,1,1,0,15,24/01/2024,6.81,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJY2oAAG,O-02984,25/01/2024,INR,564.97,1,0,1,15,24/01/2024,6.81,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJY2oAAG,O-02984,25/01/2024,INR,564.97,1,1,0,15,24/01/2024,6.81,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJY2oAAG,O-02984,25/01/2024,INR,564.97,1,1,0,15,24/01/2024,6.81,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJY2oAAG,O-02984,25/01/2024,INR,564.97,15,3,12,15,24/01/2024,6.81,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJiobAAC,O-02985,24/01/2024,USD,49,1,1,0,15,24/01/2024,49,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cJgBMAA0,O-02986,25/01/2024,INR,666.67,2,2,0,13,24/01/2024,8.03,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brQXJAA2,O-02987,24/01/2024,INR,17655,5,5,0,54,19/01/2024,212.71,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brQXJAA2,O-02987,24/01/2024,INR,17655,5,0,5,54,19/01/2024,212.71,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brQXJAA2,O-02987,24/01/2024,INR,17655,5,0,5,54,19/01/2024,212.71,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brQXJAA2,O-02987,24/01/2024,INR,17655,5,0,5,54,19/01/2024,212.71,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brQXJAA2,O-02987,24/01/2024,INR,17655,75,4,71,54,19/01/2024,212.71,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001brQXJAA2,O-02987,24/01/2024,INR,17655,5,5,0,54,19/01/2024,212.71,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cKEumAAG,O-02988,24/01/2024,USD,100,2,2,0,20,24/01/2024,100,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cKimxAAC,O-02990,24/01/2024,USD,35,1,1,0,8,24/01/2024,35,Jan-24,24_Quarter 1,Week 4,Jan-24,24_Quarter 1
0065j00001cKEWSAA4,O-02991,29/01/2024,INR,4166.67,10,0,10,64,24/01/2024,50.2,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cKEWSAA4,O-02991,29/01/2024,INR,4166.67,10,0,10,64,24/01/2024,50.2,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cKEWSAA4,O-02991,29/01/2024,INR,4166.67,10,0,10,64,24/01/2024,50.2,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cKEWSAA4,O-02991,29/01/2024,INR,4166.67,10,0,10,64,24/01/2024,50.2,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cKEWSAA4,O-02991,29/01/2024,INR,4166.67,150,150,0,64,24/01/2024,50.2,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arpcnAAA,O-02992,30/01/2024,INR,625,1,1,0,12,08/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arpcnAAA,O-02992,30/01/2024,INR,625,1,0,1,12,08/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arpcnAAA,O-02992,30/01/2024,INR,625,1,1,0,12,08/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arpcnAAA,O-02992,30/01/2024,INR,625,1,1,0,12,08/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cgQGbAAM,O-02994,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cgQGaAAM,O-02995,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cgVkfAAE,O-02996,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cgi5bAAA,O-02997,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cggoCAAQ,O-02998,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cgvfVAAQ,O-02999,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cgwjJAAQ,O-03000,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bzoqyAAA,O-03001,29/01/2024,INR,2083.33,5,5,0,49,22/01/2024,25.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bzoqyAAA,O-03001,29/01/2024,INR,2083.33,5,0,5,49,22/01/2024,25.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bzoqyAAA,O-03001,29/01/2024,INR,2083.33,5,0,5,49,22/01/2024,25.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bzoqyAAA,O-03001,29/01/2024,INR,2083.33,5,0,5,49,22/01/2024,25.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bzoqyAAA,O-03001,29/01/2024,INR,2083.33,75,0,75,49,22/01/2024,25.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001chJ6PAAU,O-03002,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001chLaRAAU,O-03003,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001chOGZAA2,O-03004,29/01/2024,USD,150,6,0,6,39,25/01/2024,150,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001aOOvgAAG,O-03005,29/01/2024,INR,791.66,1,1,0,29,03/01/2024,9.54,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001aOOvgAAG,O-03005,29/01/2024,INR,791.66,1,1,0,29,03/01/2024,9.54,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001aOOvgAAG,O-03005,29/01/2024,INR,791.66,1,1,0,29,03/01/2024,9.54,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001aOOvgAAG,O-03005,29/01/2024,INR,791.66,1,0,1,29,03/01/2024,9.54,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001aOOvgAAG,O-03005,29/01/2024,INR,791.66,1,0,1,29,03/01/2024,9.54,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001aOOvgAAG,O-03005,29/01/2024,INR,791.66,1,0,1,29,03/01/2024,9.54,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001aOOvgAAG,O-03005,29/01/2024,INR,791.66,15,0,15,29,03/01/2024,9.54,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cw9GnAAI,O-03007,29/01/2024,INR,0,1,1,0,1,29/01/2024,0,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cw5kVAAQ,O-03008,29/01/2024,INR,0,7,7,0,4,29/01/2024,0,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cw1ArAAI,O-03009,29/01/2024,USD,35,1,1,0,2,29/01/2024,35,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cvhHPAAY,O-03010,29/01/2024,USD,40,1,1,0,7,29/01/2024,40,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cwHnTAAU,O-03011,29/01/2024,INR,0,1,1,0,8,29/01/2024,0,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cwSAiAAM,O-03012,29/01/2024,AED,128.56,1,1,0,3,29/01/2024,35.03,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arfMjAAI,O-03013,29/01/2024,INR,750,1,1,0,42,08/01/2024,9.04,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arfMjAAI,O-03013,29/01/2024,INR,750,1,0,1,42,08/01/2024,9.04,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arfMjAAI,O-03013,29/01/2024,INR,750,1,0,1,42,08/01/2024,9.04,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arfMjAAI,O-03013,29/01/2024,INR,750,1,0,1,42,08/01/2024,9.04,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arfMjAAI,O-03013,29/01/2024,INR,750,15,4,11,42,08/01/2024,9.04,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,2,2,0,27,24/01/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,2,2,0,27,24/01/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,2,0,2,27,24/1/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,2,0,2,27,24/01/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,30,0,30,27,24/01/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,1,1,0,27,24/01/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,1,1,0,27,24/01/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,1,0,1,27,24/01/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cJuDyAAK,O-03014,31/01/2024,INR,1666.67,1,0,1,27,24/01/2024,20.08,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bm7NuAAI,O-03015,05/02/2024,INR,625,1,1,0,23,18/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001bm7NuAAI,O-03015,05/02/2024,INR,625,1,0,1,23,18/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001bm7NuAAI,O-03015,05/02/2024,INR,625,1,0,1,23,18/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001bm7NuAAI,O-03015,05/02/2024,INR,625,1,0,1,23,18/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001bm7NuAAI,O-03015,05/02/2024,INR,625,15,0,15,23,18/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001b3eRrAAI,O-03017,30/01/2024,INR,625,1,1,0,7,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001b3eRrAAI,O-04764,30/01/2024,INR,625,1,0,1,4,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001b3eRrAAI,O-04764,30/01/2024,INR,625,1,0,1,4,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001b3eRrAAI,O-04764,30/01/2024,INR,625,1,0,1,4,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001b3eRrAAI,O-03017,30/01/2024,INR,625,2,2,0,7,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001awtN8AAI,O-03018,30/01/2024,USD,55,1,0,1,51,10/01/2024,55,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cxjnHAAQ,O-03021,30/01/2024,INR,529.66,1,1,0,4,29/01/2024,6.38,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cxjnHAAQ,O-03021,30/01/2024,INR,529.66,1,0,1,4,29/01/2024,6.38,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cxjnHAAQ,O-03021,30/01/2024,INR,529.66,1,1,0,4,29/01/2024,6.38,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cxjnHAAQ,O-03021,30/01/2024,INR,529.66,1,1,0,4,29/01/2024,6.38,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cxjnHAAQ,O-03021,30/01/2024,INR,529.66,15,0,15,4,29/01/2024,6.38,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d2ANiAAM,O-03024,31/01/2024,INR,625,1,1,0,22,30/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d2ANiAAM,O-03024,31/01/2024,INR,625,1,0,1,22,30/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d2ANiAAM,O-03024,31/01/2024,INR,625,1,0,1,22,30/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d2ANiAAM,O-03024,31/01/2024,INR,625,1,0,1,22,30/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d2ANiAAM,O-03024,31/01/2024,INR,625,15,0,15,22,30/01/2024,7.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001c8RH5AAM,O-03026,30/Jan/2024,INR,666.66,1,1,0,13,23/01/2024,8.03,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001c8RH5AAM,O-03026,30/01/2024,INR,666.66,1,1,0,13,23/01/2024,8.03,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001c8RH5AAM,O-03026,30/01/2024,INR,666.66,1,0,1,13,23/01/2024,8.03,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001c8RH5AAM,O-03026,30/01/2024,INR,666.66,1,0,1,13,23/01/2024,8.03,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001c8RH5AAM,O-03026,30/01/2024,INR,666.66,1,0,1,13,23/01/2024,8.03,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001c8RH5AAM,O-03026,30/01/2024,INR,666.66,15,1,14,13,23/01/2024,8.03,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arxfPAAQ,O-03027,31/01/2024,INR,423.73,1,1,0,9,08/01/2024,5.11,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arxfPAAQ,O-03027,31/01/2024,INR,423.73,1,0,1,9,08/01/2024,5.11,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arxfPAAQ,O-03027,31/01/2024,INR,423.73,1,0,1,9,08/01/2024,5.11,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arxfPAAQ,O-03027,31/01/2024,INR,423.73,1,1,0,9,08/01/2024,5.11,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001arxfPAAQ,O-03027,31/01/2024,INR,423.73,15,2,13,9,08/01/2024,5.11,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bqyKPAAY,O-03028,31/01/2024,INR,500,1,0,1,54,19/01/2024,6.02,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bqyKPAAY,O-03028,31/01/2024,INR,500,1,0,1,54,19/01/2024,6.02,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bqyKPAAY,O-03028,31/01/2024,INR,500,1,0,1,54,19/1/2024,6.02,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bqyKPAAY,O-03028,31/01/2024,INR,500,1,1,0,54,19/01/2024,6.02,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d395VAAQ,O-03030,07/02/2024,INR,0,1,1,0,30,30/01/2024,0,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001cxhaEAAQ,O-03031,30/01/2024,USD,40,1,1,0,20,29/01/2024,40,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d3cPZAAY,O-03032,31/01/2024,INR,500,1,1,0,5,30/1/2024,6.02,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d3cQXAAY,O-03033,31/01/2024,INR,500,1,1,0,5,30/01/2024,6.02,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d3WVAAA2,O-03034,30/01/2024,USD,45,1,1,0,2,30/01/2024,45,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bqKTtAAM,O-03035,30/01/2024,INR,15000,1,1,0,3,19/01/2024,180.72,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001bmBq6AAE,O-03036,30/01/2024,INR,541.66,2,2,0,127,18/01/2024,6.53,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001awrJuAAI,O-03037,30/01/2024,INR,2000,50,50,0,4,10/01/2024,24.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001awrJuAAI,O-03037,30/01/2024,INR,2000,2,2,0,4,10/01/2024,24.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001awrJuAAI,O-03037,30/01/2024,INR,2000,2,2,0,4,10/01/2024,24.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001awrJuAAI,O-03037,30/01/2024,INR,2000,2,2,0,4,10/01/2024,24.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001awrJuAAI,O-03037,30/01/2024,INR,2000,2,2,0,4,10/01/2024,24.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001awrJuAAI,O-03037,30/01/2024,INR,2000,30,30,0,4,10/01/2024,24.1,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cBvDNAA0,O-03041,31/01/2024,INR,2648.33,5,5,0,28,23/01/2024,31.91,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cBvDNAA0,O-04321,31/01/2024,INR,2648.33,5,5,0,15,23/01/2024,31.91,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cBvDNAA0,O-04321,31/01/2024,INR,2648.33,5,0,5,15,23/01/2024,31.91,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cBvDNAA0,O-04321,31/01/2024,INR,2648.33,5,0,5,15,23/01/2024,31.91,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001cBvDNAA0,O-03041,31/01/2024,INR,2648.33,8,8,0,28,23/01/2024,31.91,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001dDlEWAA0,O-03042,31/01/2024,GBP,150,15,15,0,50,31/01/2024,190.5,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001dFejWAAS,O-03044,31/01/2024,USD,40,1,0,1,51,31/01/2024,40,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001dG1kCAAS,O-03045,31/01/2024,USD,40,1,0,1,51,31/01/2024,40,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001dG4GjAAK,O-03046,31/01/2024,USD,40,1,1,0,106,31/01/2024,40,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
